,created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1,created_at
,2020-07-08 19:17:44,Everton,68,384,Everton FC,,322,SteveBurton20,#Everton OR #EFC,RT @UHTPodcast: 🔵⚪🔵WIN AN EVERTON TRAINING SHIRT OF YOUR CHOICE 🔵⚪🔵  RT for your chance to win one of the newly released Hummel training sh…,1280944175572307974,Steve Burton,0.7003,EPL,Everton,
,2020-07-08 19:17:15,Everton,8,60,Everton FC,,12,iplayrobloxwoop,#Everton OR #EFC,"RT @Everton: 📺 | The Matchday Programme: #EVESOU edition. ⏯️  Our latest pre-match show features @MrAncelotti, Tom Davies, @LucasDigne, Dav…",1280944050451947521,IPlayRobloxWoop,0.0,EPL,Everton,
,2020-07-08 19:16:13,Everton,451,1307,Everton FC,Glasgow Scotland,33,ScotishPaul_CfC,#Everton OR #EFC,RT @Everton: Thursday: #EVESOU ⚽️ Friday: New @dmasmusic album drops 🎶  @TommyODell9 and co. have taken over our official @Spotify playlist…,1280943790627467266,PaulBhoy84,0.0,EPL,Everton,
,2020-07-08 19:15:44,Everton,538,1377,Everton FC,City of Everton,4,Baines3,#Everton OR #EFC,RT @UHTPodcast: Don't forget to get involved with our @hummel1923 training shirt giveaway  RT the original tweet to enter  Competition clos…,1280943670380892166,Mike Richards,0.4526,EPL,Everton,
,2020-07-08 19:15:15,Everton,1752,1442,Everton FC,"Liverpool, England",322,Downing_91,#Everton OR #EFC,RT @UHTPodcast: 🔵⚪🔵WIN AN EVERTON TRAINING SHIRT OF YOUR CHOICE 🔵⚪🔵  RT for your chance to win one of the newly released Hummel training sh…,1280943547315781634,Steve,0.7003,EPL,Everton,
,2020-07-08 19:12:56,Everton,3311,5003,Everton FC,Evertonian,0,WFAnalyst,#Everton OR #EFC,That Spurs Loss and others winning  has changed the table massively now. We’d have to win every game to have a slim… https://t.co/dS7xWgBRFK,1280942966249529344,ᗯ.ᖴ.ᗩ,0.7096,EPL,Everton,
,2020-07-08 19:12:51,Everton,2089,4195,Everton FC,Liverpool,322,Tooley1878,#Everton OR #EFC,RT @UHTPodcast: 🔵⚪🔵WIN AN EVERTON TRAINING SHIRT OF YOUR CHOICE 🔵⚪🔵  RT for your chance to win one of the newly released Hummel training sh…,1280942944665702405,Mark O'Toole,0.7003,EPL,Everton,
,2020-07-08 19:12:44,Everton,562,1347,Everton FC,"Liverpool, England",322,scousemanblue,#Everton OR #EFC,RT @UHTPodcast: 🔵⚪🔵WIN AN EVERTON TRAINING SHIRT OF YOUR CHOICE 🔵⚪🔵  RT for your chance to win one of the newly released Hummel training sh…,1280942916173737986,Mark,0.7003,EPL,Everton,
,2020-07-08 19:12:17,Everton,1497,1255,Everton FC,Merseyside,0,Phil_Pellow,#Everton OR #EFC,@GeorgeWoodEFC Try getting your head around 65 years of following them....where's me tablets? #efc,1280942803716014086,Phil Pellow,0.0,EPL,Everton,
,2020-07-08 19:12:08,Everton,18237,2858,Everton FC,L4,3,TheBlueRoomEFC,#Everton OR #EFC,"RT @TheRobVera: Just recorded an XL episode of Kick About with @HanJFarrell and @MichaelDeAsha. Chili cheese fries/nachos, Spurs match and…",1280942764201512961,THE BLUE ROOM,0.0,EPL,Everton,
,2020-07-08 19:11:28,Everton,787,1749,Everton FC,,322,Mattyblag,#Everton OR #EFC,RT @UHTPodcast: 🔵⚪🔵WIN AN EVERTON TRAINING SHIRT OF YOUR CHOICE 🔵⚪🔵  RT for your chance to win one of the newly released Hummel training sh…,1280942594743250946,Matty N,0.7003,EPL,Everton,
,2020-07-08 19:11:03,Everton,1497,1255,Everton FC,Merseyside,0,Phil_Pellow,#Everton OR #EFC,"@philkecho I think that means, 'Any new players will improve us compared to this lot....'  #efc #messiisavailable",1280942491836076035,Phil Pellow,0.4404,EPL,Everton,
,2020-07-08 19:11:02,Everton,131,380,Everton FC,,322,Hemms10,#Everton OR #EFC,RT @UHTPodcast: 🔵⚪🔵WIN AN EVERTON TRAINING SHIRT OF YOUR CHOICE 🔵⚪🔵  RT for your chance to win one of the newly released Hummel training sh…,1280942487448813568,Hemmsefc,0.7003,EPL,Everton,
,2020-07-08 19:10:00,Everton,20156,1365,Everton FC,Worldwide,1,RBMersey,#Everton OR #EFC,"RT @RBMersey: Ancelotti says Everton plan is ""quite clear"", promises a busy transfer window as he works to improve the squad even without E…",1280942229457178630,Royal Blue Mersey,0.6983,EPL,Everton,
,2020-07-08 19:09:07,Everton,398,963,Everton FC,Liverpool,12,Pro_crastinator,#Everton OR #EFC,RT @RoperCarl: Pretty soon being an #Everton fan walking round the city centre is going to feel the same as a Catholic walking down the Sha…,1280942005435150338,DixieDean,0.6705,EPL,Everton,
,2020-07-08 19:09:06,Everton,160,279,Everton FC,Woolton,322,1Sharp1878,#Everton OR #EFC,RT @UHTPodcast: 🔵⚪🔵WIN AN EVERTON TRAINING SHIRT OF YOUR CHOICE 🔵⚪🔵  RT for your chance to win one of the newly released Hummel training sh…,1280942000628469763,JackSharp1878,0.7003,EPL,Everton,
,2020-07-08 19:08:57,Everton,561,1316,Everton FC,"Wallasey, England",322,gisajobgoon,#Everton OR #EFC,RT @UHTPodcast: 🔵⚪🔵WIN AN EVERTON TRAINING SHIRT OF YOUR CHOICE 🔵⚪🔵  RT for your chance to win one of the newly released Hummel training sh…,1280941962330333185,Sheedys left peg,0.7003,EPL,Everton,
,2020-07-08 19:07:42,Everton,2931,1647,Everton FC,"Liverpool, England",4,UHTPodcast,#Everton OR #EFC,Don't forget to get involved with our @hummel1923 training shirt giveaway  RT the original tweet to enter  Competit… https://t.co/QbHQBvPNFg,1280941648621588481,The Unholy Trinity Everton Podcast,0.4526,EPL,Everton,
,2020-07-08 19:07:37,Everton,33550,4286,Everton FC,,5,EvertonNewsFeed,#Everton OR #EFC,RT @TheBlueRoomEFC: 🎙️ | ON @BLUEROOMEXTRA: Preview - Southampton  @MattJFootball | @Ankaman616  🔊 https://t.co/7hITXv963X #EFC  🔵 Incredib…,1280941626303623170,The Toffee Blues,0.0,EPL,Everton,
,2020-07-08 19:07:25,Everton,556,2,Everton FC,,3,arcticm_bot,#Everton OR #EFC,"RT @TheRobVera: Just recorded an XL episode of Kick About with @HanJFarrell and @MichaelDeAsha. Chili cheese fries/nachos, Spurs match and…",1280941577133834242,Arctic Monkeys BOT ✪,0.0,EPL,Everton,
,2020-07-08 19:07:20,Everton,2915,715,Everton FC,OKC,3,TheRobVera,#Everton OR #EFC,"Just recorded an XL episode of Kick About with @HanJFarrell and @MichaelDeAsha. Chili cheese fries/nachos, Spurs ma… https://t.co/DiYrYYyeN5",1280941555063435266,Rob Vera,0.0,EPL,Everton,
,2020-07-08 19:06:57,Everton,1521,1310,Everton FC,"Kirkby, England",5,PaulCru1878,#Everton OR #EFC,RT @TheBlueRoomEFC: 🎙️ | ON @BLUEROOMEXTRA: Preview - Southampton  @MattJFootball | @Ankaman616  🔊 https://t.co/7hITXv963X #EFC  🔵 Incredib…,1280941458653163526,Paul Cru,0.0,EPL,Everton,
,2020-07-08 19:06:27,Everton,2106,3217,Everton FC,,4,CoppellRob,#Everton OR #EFC,"RT @PaulHayes3: Hi @richarlison97, any chance of giving my little boy Antonio a birthday message from yourself and big Yerry? He is half Co…",1280941333075681280,Robo Coppell,0.5267,EPL,Everton,
,2020-07-08 19:05:54,Everton,2118,2160,Everton FC,,4,PaulHayes3,#Everton OR #EFC,"Hi @richarlison97, any chance of giving my little boy Antonio a birthday message from yourself and big Yerry? He is… https://t.co/1IV9ViaUdW",1280941195833810948,Paul Hayes,0.5267,EPL,Everton,
,2020-07-08 19:05:42,Everton,12202,13650,Everton FC,Everton,0,TOFnews,#Everton OR #EFC,"Holgate A Doubt, Mina To Start | 4-4-2 Everton Predicted Lineup Vs Southampton - https://t.co/h7KSDGGJ7J #EvertonFC… https://t.co/1s01G6ShFK",1280941147033083905,Toffee News,-0.3612,EPL,Everton,
,2020-07-08 19:05:32,Everton,12202,13650,Everton FC,Everton,1,TOFnews,#Everton OR #EFC,"Arsenal, Everton keen on €30 million rated 23-year-old Spanish defender - https://t.co/q2Wm8G1S4g #EvertonFC #EFC https://t.co/xLL2HlHAV8",1280941104553172998,Toffee News,0.4404,EPL,Everton,
,2020-07-08 19:05:28,Everton,12202,13650,Everton FC,Everton,0,TOFnews,#Everton OR #EFC,Evertonians Respond To Fans' Forum Global Consultation - https://t.co/AgpS20Lo6M #EvertonFC #EFC,1280941087947972609,Toffee News,0.0,EPL,Everton,
,2020-07-08 19:04:11,Everton,132,206,Everton FC,Ormskirk,0,JeffJen77,#Everton OR #EFC,"@elpivoteftbl Technically good, physically good up front and back but midfield weak, emotionally weak. #efc",1280940762109227016,Jeff Hughes,-0.7003,EPL,Everton,
,2020-07-09 15:45:16,LeicesterCity,661,1410,Leicester City FC,Yorkshire,0,YorkshireSp0rts,#LeicesterCity OR #LCFC,"Liverpool back int'groove, Arsenal enjoy glimmers o' improvement, Leicester looking over their shoulders, Jorginho… https://t.co/hL2tVELuRV",1281253094832115713,Sky Sports Yorkshire,0.7351,EPL,LeicesterCity,
,2020-07-09 15:44:59,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,Philadelphia Union wear names on backs of shirts of Black people kil... #LeicesterCity  https://t.co/4KyxdT0aR7 https://t.co/ExzYbChshj,1281253019691241474,FOXES Report,-0.0516,EPL,LeicesterCity,
,2020-07-09 15:44:58,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,Leicester ace Jamie Vardy: Golden Boot or Champions League? #LCFC  https://t.co/2sD6Xw35iD https://t.co/SRWcLMbAzM,1281253016688111618,FOXES Report,0.5267,EPL,LeicesterCity,
,2020-07-09 15:44:22,LeicesterCity,611,511,Leicester City FC,,0,MrJoeStratford,#LeicesterCity OR #LCFC,Aston Villa 1-0 Man United Harry Maguire og 91’ #lcfc  🙏🏻,1281252868075466752,Mr Joe Stratford 💸,0.4215,EPL,LeicesterCity,
,2020-07-09 15:42:03,LeicesterCity,476,654,Leicester City FC,Leicester,0,Shug96,#LeicesterCity OR #LCFC,This goal reminds me of when the captain isn’t concentrating on Pro Clubs and the rest of us are shouting ‘keeeeepe… https://t.co/hLDYAxC48J,1281252281715916800,Jack Gabriel,0.0,EPL,LeicesterCity,
,2020-07-09 15:41:35,LeicesterCity,414,1684,Leicester City FC,🇱🇬,1,RashlawQ10,#LeicesterCity OR #LCFC,RT @DailyStar_Sport: Jamie Vardy makes golden boot and Leicester City Champions League confession | @davearmitage7 | #LCFC 🔵  https://t.co/…,1281252167039488003,Abdul-Rosheed,0.5267,EPL,LeicesterCity,
,2020-07-09 15:40:03,LeicesterCity,1500,1562,Leicester City FC,Mars,2,dynamickdb,#LeicesterCity OR #LCFC,"RT @SamueleRegio: Kingsley Coman is looking for a transfer after Bayern’s acquisition of Leroy Sané, an insider from the club leaked that h…",1281251777896222727,𝐒𝐚𝐚𝐝,-0.3182,EPL,LeicesterCity,
,2020-07-09 15:40:00,LeicesterCity,41528,637,Leicester City FC,United Kingdom,1,DailyStar_Sport,#LeicesterCity OR #LCFC,Jamie Vardy makes golden boot and Leicester City Champions League confession | @davearmitage7 | #LCFC 🔵… https://t.co/hJhPLs1edu,1281251766257029122,Daily Star Sport,0.5267,EPL,LeicesterCity,
,2020-07-09 15:39:50,LeicesterCity,554,240,Leicester City FC,leicester,1,lcfcwaggy,#LeicesterCity OR #LCFC,RT @lcfcwaggy: So what do we think will happen next week with the man city case. #LCFC,1281251723768737796,Dave Wagstaff,0.0,EPL,LeicesterCity,
,2020-07-09 15:38:18,LeicesterCity,2811,2170,Leicester City FC,"Stamford Bridge, England",2,CFC_Amaan,#LeicesterCity OR #LCFC,"RT @SamueleRegio: Kingsley Coman is looking for a transfer after Bayern’s acquisition of Leroy Sané, an insider from the club leaked that h…",1281251337787883521,Amaan 🥶🔥,-0.3182,EPL,LeicesterCity,
,2020-07-09 15:38:07,LeicesterCity,13911,10321,Leicester City FC,"Leicester, England",5,LeicesterFanTV,#LeicesterCity OR #LCFC,RT @MenphysUK: Illustration genius @stan_chow has created 100 limited edition A3 @vardy7 prints to help raise money for disabled young peop…,1281251293542207496,Leicester Fan Tv,0.4215,EPL,LeicesterCity,
,2020-07-09 15:36:53,LeicesterCity,2,0,Leicester City FC,,2,SamueleRegio,#LeicesterCity OR #LCFC,"Kingsley Coman is looking for a transfer after Bayern’s acquisition of Leroy Sané, an insider from the club leaked… https://t.co/mBeSnnllFk",1281250983641784330,Samuele Reggio,0.0,EPL,LeicesterCity,
,2020-07-09 15:29:36,LeicesterCity,102,782,Leicester City FC,Edinburgh,25,EdinburghImp,#LeicesterCity OR #LCFC,RT @Ryanamoo: @LincolnCity_FC fans. A very special shirt to me from a day we all remember. My match worn shirt from that away day @theposho…,1281249148877115393,Massimo Fabbreschi,0.2006,EPL,LeicesterCity,
,2020-07-09 15:27:57,LeicesterCity,245,519,Leicester City FC,"Burbage, Leicestershire",0,danhall86,#LeicesterCity OR #LCFC,"I don’t ever ask for much, but if you’re up there Superman, please let Villa beat Man Yoo tonight! #LCFC",1281248732995084290,Daniel Hall,0.501,EPL,LeicesterCity,
,2020-07-09 15:25:10,LeicesterCity,4188,1050,Leicester City FC,"Potterhanworth, England",25,Long19Alan,#LeicesterCity OR #LCFC,RT @Ryanamoo: @LincolnCity_FC fans. A very special shirt to me from a day we all remember. My match worn shirt from that away day @theposho…,1281248034664439809,alan john long,0.2006,EPL,LeicesterCity,
,2020-07-09 15:22:44,LeicesterCity,195,219,Leicester City FC,"Sheffield, UK",0,KeysToReferee,#LeicesterCity OR #LCFC,"""I think #Vardy is a very lucky boy"" ⚽  ""What we've seen is an inconsistency of #VAR"" 📺  ""I looked at it straight a… https://t.co/iCpAtnw7kE",1281247424124727296,Keys To Referee - Mentor-Coach-Achieve,0.6115,EPL,LeicesterCity,
,2020-07-09 15:20:11,LeicesterCity,554,240,Leicester City FC,leicester,1,lcfcwaggy,#LeicesterCity OR #LCFC,RT @LMPawley: #LCFC winger Tyrese Shade has signed a new deal with the club. It runs until 2022.,1281246781242839045,Dave Wagstaff,0.0,EPL,LeicesterCity,
,2020-07-09 15:18:24,LeicesterCity,13317,272,Leicester City FC,Leicester,0,LiveLCFC,#LeicesterCity OR #LCFC,The vote has been pushed back... ⏰  #LCFC https://t.co/LV2fNNufLU,1281246333236588544,LCFC Live,0.0,EPL,LeicesterCity,
,2020-07-09 15:14:51,LeicesterCity,195,219,Leicester City FC,"Sheffield, UK",0,KeysToReferee,#LeicesterCity OR #LCFC,"""When Chris Kavanagh came to the Premier League I thought he was a breath of fresh air. I think he's gone backwards… https://t.co/VbWMFCNN8e",1281245439099113473,Keys To Referee - Mentor-Coach-Achieve,0.3182,EPL,LeicesterCity,
,2020-07-09 15:14:34,LeicesterCity,4347,765,Leicester City FC,Stars Hollow,25,AFootballWriter,#LeicesterCity OR #LCFC,RT @Ryanamoo: @LincolnCity_FC fans. A very special shirt to me from a day we all remember. My match worn shirt from that away day @theposho…,1281245365891710981,Alan Johnson,0.2006,EPL,LeicesterCity,
,2020-07-09 15:13:11,LeicesterCity,8417,349,Leicester City FC,,0,Other14The,#LeicesterCity OR #LCFC,Leaders in Heading Duel Success Rate from TheOther14 in the #PL so far. @Other14The   @Kortney_30 goes back to the… https://t.co/LZIcuPJ9i3,1281245017668038658,TheOther14,0.5719,EPL,LeicesterCity,
,2020-07-09 15:09:53,LeicesterCity,195,219,Leicester City FC,"Sheffield, UK",0,KeysToReferee,#LeicesterCity OR #LCFC,"""The first question I would ask the referee: 'Were you in a good position?'"" ⚽  ""Credit to Chris Kavanagh who only… https://t.co/9hGTlTFuYA",1281244187820728328,Keys To Referee - Mentor-Coach-Achieve,0.6705,EPL,LeicesterCity,
,2020-07-09 15:09:04,LeicesterCity,1250,1552,Leicester City FC,Leicester,1,LMPawley,#LeicesterCity OR #LCFC,#LCFC winger Tyrese Shade has signed a new deal with the club. It runs until 2022.,1281243982492774405,Luke Pawley,0.0,EPL,LeicesterCity,
,2020-07-09 15:08:45,LeicesterCity,4577,2523,Leicester City FC,Kenya,10,annita_103,#LeicesterCity OR #LCFC,"RT @Other14The: Leaders in Chances Created, not counting set-pieces, per 90 from TheOther14 in the #PL so far. @Other14The   @JackGrealish,…",1281243903488917507,Anya ♡,0.4215,EPL,LeicesterCity,
,2020-07-09 15:07:11,LeicesterCity,1257,1234,Leicester City FC,"Cape Town, South Africa",34,brucenadin,#LeicesterCity OR #LCFC,RT @BWakefield07: Latest updates of the new Leicester City training ground from @MCLGroupPLC #LCFC 🦊 https://t.co/0AmHLSwv1o,1281243508817494016,Bruce Nadin,0.0,EPL,LeicesterCity,
,2020-07-09 15:07:00,LeicesterCity,2326,1873,Leicester City FC,,8,sowani_karl,#LeicesterCity OR #LCFC,RT @1LucaMoretti: Said Benrahma is in talks with Chelsea.   His team believe that personal terms will be easy and a fee could be around £20…,1281243463732715524,SOWANI,0.4404,EPL,LeicesterCity,
,2020-07-09 15:03:49,LeicesterCity,39,189,Leicester City FC,,34,siraj_999,#LeicesterCity OR #LCFC,RT @BWakefield07: Latest updates of the new Leicester City training ground from @MCLGroupPLC #LCFC 🦊 https://t.co/0AmHLSwv1o,1281242661085569024,Muhammad Sirajudheen,0.0,EPL,LeicesterCity,
,2020-07-09 14:48:06,LeicesterCity,1244,1584,Leicester City FC,leicester,0,paulifd,#LeicesterCity OR #LCFC,@StringerSport @brucenadin That wolves loss last night was massive. All but ruled them out of catching #lcfc. Victo… https://t.co/vbf5MXzy9y,1281238706679099393,Paulifd,-0.1655,EPL,LeicesterCity,
,2020-07-09 14:47:47,LeicesterCity,50,176,Leicester City FC,,13,sargeantslawn,#LeicesterCity OR #LCFC,"RT @LiveLCFC: ""It's set to become one of the most modern, state-of-the-art facilities in Europe,"" say the construction firm. #LCFC https://…",1281238625062211585,mike cross,0.0,EPL,LeicesterCity,
,2020-07-09 14:46:05,LeicesterCity,2822,5003,Leicester City FC,"Birmingham, England",4,avfcnewsgossip,#LeicesterCity OR #LCFC,RT @Other14The: Leaders in Expected Assists (xA) from Open Play from TheOther14 across the #PL season so far. @Other14The   @Raul_Jimenez9…,1281238199071801344,AVFC News & Gossip,0.34,EPL,LeicesterCity,
,2020-07-09 14:45:29,LeicesterCity,1593,1191,Leicester City FC,"Derby, England",0,jhollandmedia,#LeicesterCity OR #LCFC,One of my favourite #LCFC players whilst I was younger...  Can you guess this #GuessTheFox🦊? https://t.co/MamyVO2shr,1281238048781598723,Josh Holland🎙,0.0,EPL,LeicesterCity,
,2020-07-09 14:45:26,LeicesterCity,501,783,Leicester City FC,,25,Jasonwhite46,#LeicesterCity OR #LCFC,RT @Ryanamoo: @LincolnCity_FC fans. A very special shirt to me from a day we all remember. My match worn shirt from that away day @theposho…,1281238034067963905,Jason white,0.2006,EPL,LeicesterCity,
,2020-07-09 14:44:40,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,USMNT goalkeeper Steffen set for Man City spot - sources #LeicesterCity  https://t.co/okB26YXtVM https://t.co/PbCyZzfUph,1281237843864629249,FOXES Report,0.0,EPL,LeicesterCity,
,2020-07-09 14:44:38,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,James Maddison Could Miss Leicester's Premier League Run in With Hip Injury #LCFC  https://t.co/sBta1BPb9v https://t.co/z6DnrBTMOO,1281237831982166017,FOXES Report,-0.5267,EPL,LeicesterCity,
,2020-07-09 14:43:11,LeicesterCity,4600,308,Leicester City FC,"Leicester, England",0,Leicestertid,#LeicesterCity OR #LCFC,The enemy of my enemy is my friend  -  so for one night only - COME ON VILLA  #LCFC,1281237470668107776,Leicester till I Die (LCFC),-0.5859,EPL,LeicesterCity,
,2020-07-09 14:42:18,LeicesterCity,271,441,Leicester City FC,,4,BensPlaysGames,#LeicesterCity OR #LCFC,RT @Other14The: Leaders in Expected Assists (xA) from Open Play from TheOther14 across the #PL season so far. @Other14The   @Raul_Jimenez9…,1281237245140373504,BenPlaysGames 🌐,0.34,EPL,LeicesterCity,
,2020-07-09 14:41:25,LeicesterCity,1697,1710,Leicester City FC,Bristol,0,bbroyston,#LeicesterCity OR #LCFC,This is absolutely insane! #LCFC https://t.co/Y7KTnwuQBj,1281237022301175808,Ben Royston,-0.5081,EPL,LeicesterCity,
,2020-07-09 14:38:25,LeicesterCity,341,305,Leicester City FC,Staffordshire & London,13,jayneyb808,#LeicesterCity OR #LCFC,"RT @LiveLCFC: ""It's set to become one of the most modern, state-of-the-art facilities in Europe,"" say the construction firm. #LCFC https://…",1281236269260058631,Jayne Brownridge,0.0,EPL,LeicesterCity,
,2020-07-09 14:38:19,LeicesterCity,5654,6182,Leicester City FC,,34,aktan_icon,#LeicesterCity OR #LCFC,RT @BWakefield07: Latest updates of the new Leicester City training ground from @MCLGroupPLC #LCFC 🦊 https://t.co/0AmHLSwv1o,1281236243829927938,Aktan_icon🍼,0.0,EPL,LeicesterCity,
,2020-07-09 14:37:11,LeicesterCity,1,95,Leicester City FC,,2,kshiteeshh,#LeicesterCity OR #LCFC,RT @Come0nLeicester: Peak #LCFC!  The King Power was rocking during this victory over Chelsea in 2015 🔊 https://t.co/T9uyVn7PvS,1281235958231207941,Kshiteesh Sharma,0.0,EPL,LeicesterCity,
,2020-07-09 14:34:03,LeicesterCity,8334,600,Leicester City FC,United Kingdom,0,fan_banter,#LeicesterCity OR #LCFC,Philippe Coutinho 'identifies' team for Premier League return👉 https://t.co/7dafxOc7BK  #afc #arsenal #avfc #afcb… https://t.co/EMWfYJtPxi,1281235171845513222,Fan Banter,0.0,EPL,LeicesterCity,
,2020-07-09 14:29:45,LeicesterCity,3930,1956,Leicester City FC,,25,Ryanamoo,#LeicesterCity OR #LCFC,RT @Ryanamoo: @LincolnCity_FC fans. A very special shirt to me from a day we all remember. My match worn shirt from that away day @theposho…,1281234087919988738,Ryan Amoo,0.2006,EPL,LeicesterCity,
,2020-07-09 14:26:51,LeicesterCity,10574,52,Leicester City FC,,1,ChrisPowell1969,#LeicesterCity OR #LCFC,RT @LCFC: Former #lcfc player and coach Chris Powell will join the 𝗖𝗶𝘁𝘆 𝗢𝗻 𝗧𝗵𝗲 𝗦𝗼𝗳𝗮 panel for Sunday's #BouLei show on LCFC TV 📺,1281233358308159488,Chris Powell,0.296,EPL,LeicesterCity,
,2020-07-09 14:25:08,LeicesterCity,1224,395,Leicester City FC,"Chicago, IL",0,AmericanFoxLCFC,#LeicesterCity OR #LCFC,"I'm surprised our new kit hasn't been leaked yet. By the look of the sales on the team shop, you'd think it's coming soon! #LCFC",1281232924944281600,The Windeh Citeh Fox 🦊,0.486,EPL,LeicesterCity,
,2020-07-09 14:24:24,LeicesterCity,5654,6182,Leicester City FC,,13,aktan_icon,#LeicesterCity OR #LCFC,"RT @LiveLCFC: ""It's set to become one of the most modern, state-of-the-art facilities in Europe,"" say the construction firm. #LCFC https://…",1281232742928318467,Aktan_icon🍼,0.0,EPL,LeicesterCity,
,2020-07-09 14:23:28,LeicesterCity,1166,4831,Leicester City FC,"Brisbane, Queensland",4,dgouilard,#LeicesterCity OR #LCFC,RT @Other14The: Leaders in Expected Assists (xA) from Open Play from TheOther14 across the #PL season so far. @Other14The   @Raul_Jimenez9…,1281232509175394304,Che Adams fan (lazy @ 🏘️),0.34,EPL,LeicesterCity,
,2020-07-09 14:21:13,LeicesterCity,369,205,Leicester City FC,"Leicester, England",34,hhhxrry_,#LeicesterCity OR #LCFC,RT @BWakefield07: Latest updates of the new Leicester City training ground from @MCLGroupPLC #LCFC 🦊 https://t.co/0AmHLSwv1o,1281231940855758849,harry,0.0,EPL,LeicesterCity,
,2020-07-09 14:16:33,LeicesterCity,219,602,Leicester City FC,"Market Harborough, England",34,marvell_DAN,#LeicesterCity OR #LCFC,RT @BWakefield07: Latest updates of the new Leicester City training ground from @MCLGroupPLC #LCFC 🦊 https://t.co/0AmHLSwv1o,1281230765649510400,Marvellous Dan,0.0,EPL,LeicesterCity,
,2020-07-09 14:15:47,LeicesterCity,590,977,Leicester City FC,leicester,0,Ashleypp1986,#LeicesterCity OR #LCFC,Cant believe that @Arsenal are appealing that red card. I don't think the lad had any intentions of hurting JJ but… https://t.co/CqcPUfO6sQ,1281230571587371013,Ashley Parker,0.0085,EPL,LeicesterCity,
,2020-07-09 14:14:58,LeicesterCity,725,2456,Leicester City FC,,5,Jacklcfc7,#LeicesterCity OR #LCFC,RT @LeicesterFanTV: Win a box full of @pigletspantry1 SOS Survival pies to bring the King Power experience to your living room ! RT this an…,1281230366305669120,jack martin,0.6239,EPL,LeicesterCity,
,2020-07-09 14:12:34,LeicesterCity,559,220,Leicester City FC,,13,LCFC_BOYA_YT,#LeicesterCity OR #LCFC,"RT @LiveLCFC: ""It's set to become one of the most modern, state-of-the-art facilities in Europe,"" say the construction firm. #LCFC https://…",1281229762199990273,LCFC BOYA,0.0,EPL,LeicesterCity,
,2020-07-09 14:12:27,LeicesterCity,1134,649,Leicester City FC,,4,spirit_blues,#LeicesterCity OR #LCFC,RT @Other14The: Leaders in Expected Assists (xA) from Open Play from TheOther14 across the #PL season so far. @Other14The   @Raul_Jimenez9…,1281229735968768003,Spirit Blues 🇮🇹 Forza Everton 🤨,0.34,EPL,LeicesterCity,
,2020-07-09 14:10:07,LeicesterCity,8417,349,Leicester City FC,,4,Other14The,#LeicesterCity OR #LCFC,Leaders in Expected Assists (xA) from Open Play from TheOther14 across the #PL season so far. @Other14The… https://t.co/MjwZS4td6q,1281229147751284750,TheOther14,0.34,EPL,LeicesterCity,
,2020-07-09 14:01:00,LeicesterCity,1596040,105,Leicester City FC,King Power Stadium,1,LCFC,#LeicesterCity OR #LCFC,Former #lcfc player and coach Chris Powell will join the 𝗖𝗶𝘁𝘆 𝗢𝗻 𝗧𝗵𝗲 𝗦𝗼𝗳𝗮 panel for Sunday's #BouLei show on LCFC TV 📺,1281226852346941441,Leicester City,0.296,EPL,LeicesterCity,
,2020-07-09 13:50:00,LeicesterCity,13911,10321,Leicester City FC,"Leicester, England",4,LeicesterFanTV,#LeicesterCity OR #LCFC,RT @Lee_Chappy: ARSENAL VS LEICESTER PREVIEW with @AFTVMedia @ItsDonRobbie  Leicester haven’t won at Arsenal since 1972! Can we do it and s…,1281224084630708236,Leicester Fan Tv,0.6114,EPL,LeicesterCity,
,2020-07-09 13:48:07,LeicesterCity,9911,3119,Leicester City FC,Wylye Valley,0,matchdaymemory,#LeicesterCity OR #LCFC,Profile Alan Birchenall Leicester City https://t.co/BLUd10pweQ #alanbirchenall #leicestercity,1281223612276584449,Matchday Memory #BDS #NTAT Follow4more,0.0,EPL,LeicesterCity,
,2020-07-09 13:48:03,LeicesterCity,13317,272,Leicester City FC,Leicester,0,LiveLCFC,#LeicesterCity OR #LCFC,"""I've said before..."" #LCFC https://t.co/SLscPXa1yl",1281223593297432579,LCFC Live,0.0,EPL,LeicesterCity,
,2020-07-09 13:46:25,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,"Real Madrid's Hazard not afraid of serious injury, back vs. Alaves - Zidane #LCFC  https://t.co/3TGkwGPa4Q https://t.co/63HeNJw7rP",1281223181760696326,FOXES Report,-0.3773,EPL,LeicesterCity,
,2020-07-09 13:46:23,LeicesterCity,5848,5065,Leicester City FC,England,0,FOXES_Fanly,#LeicesterCity OR #LCFC,Messi has masterminded Griezmann's Barcelona resurgence by making him 'one of... #LCFC  https://t.co/9qfAk1dtjW https://t.co/hgqRHRy3be,1281223176874340353,FOXES Report,0.0,EPL,LeicesterCity,
