created_at,author_id,Tweet Point,Follows,Likes,text,keyword,label,unofficial,retweet_count
2022-09-13T14:00:31.000Z,576249121.0,-0.3612,476.0,654.0,The champion would be Netherland,qatar2022,1.0,0.0,0
2022-09-13T14:00:00.000Z,580635656.0,0.0,414.0,1684.0,The champion would be Netherland,qatar2022,1.0,0.0,1
2022-09-13T13:58:30.000Z,7.0427554264882E+17,0.9347,1500.0,1562.0,Al Maha Island Lusail  High end restaurants  lounges and beach clubs  Family fun and extreme thrills  Circus   Be enchanted by Al Maha Island Lusail  A first of its kind entertainment venue in Qatar  Live it All in Qatar    Qatar2022,qatar2022,1.0,0.0,2
2022-09-13T13:55:18.000Z,1.55068334690007E+18,0.0,41528.0,637.0,The champion would be Netherland,qatar2022,1.0,0.0,1
2022-09-13T13:54:07.000Z,1.44769788903212E+18,0.8074,554.0,240.0,If only today s Footballers had the humanity  amp  courage of the Great Eric Cantona    BoycottQatar2022    Qatar  Qatar2022  HumanRights  FIFAWorldCup,qatar2022,1.0,0.0,1
2022-09-13T13:51:52.000Z,1.45791850522385E+18,0.128,2811.0,2170.0,The champion would be France,qatar2022,1.0,0.0,2
2022-09-13T13:51:39.000Z,1322420269.0,-0.6124,13911.0,10321.0,The champion would be Germany   ,qatar2022,1.0,0.0,5
2022-09-13T13:49:09.000Z,60017224.0,0.4939,2.0,0.0,Lusail Stadium amazes fans from across the globe   Qatar2022,qatar2022,1.0,0.0,2
2022-09-13T13:44:50.000Z,1.22718171396239E+18,0.8825,102.0,782.0,OUR VIP FREE TRAIL  Signal   ACHIEVEMENT   230 PIPS        join us fast,qatar2022,1.0,0.0,25
2022-09-13T13:41:29.000Z,7.0427554264882E+17,0.4215,245.0,519.0,The champion would be Portugal,qatar2022,1.0,0.0,0
2022-09-13T13:39:29.000Z,1.56719663139666E+18,0.6908,4188.0,1050.0,Please join our WhatsApp group for Daily Jobs in Qatar Join now    whatsapp  jobs  qatar  whatsappgroups  whatsappmarketing  whatsappgrousqatar  jobsinqatar  qatarjobseekers  qatar2022  qatarjobs  qatarhiring  qatarjobseekers  qatarliving  qatarbusiness,qatar2022,1.0,0.0,25
2022-09-13T13:39:25.000Z,1.34164120617924E+18,0.4003,195.0,219.0,The champion would be Brazil,qatar2022,1.0,0.0,0
2022-09-13T13:34:20.000Z,1.41344462599026E+18,0.9405,554.0,240.0,The champion would be Ghana,qatar2022,1.0,0.0,1
2022-09-13T13:27:48.000Z,2399921809.0,0.0,13317.0,272.0,Catch Gopi Sundar  Amrutha Suresh  Jasim Jamal  amp  Swetha Ashok along with their crew band members on 15th September 2022    Book now at      Gopisundar  Amrithasuresh  mohammad  JasimJamal  SwethaAshok  music  Liveperformance  Qatar2022  Qtickets,qatar2022,1.0,0.0,0
2022-09-13T13:27:09.000Z,2274556170.0,0.4588,195.0,219.0,Acceptance of  ATACarnets for  FIFAWorldCup in Qatar     Taking professional equipments       ,qatar2022,1.0,0.0,0
2022-09-13T13:24:34.000Z,3460285163.0,0.8591,4347.0,765.0,The champion would be France,qatar2022,1.0,0.0,25
2022-09-13T13:23:02.000Z,1.56719663139666E+18,0.0,8417.0,349.0,Waitress jobs in Doha Company Name   Aura Group Apply Now    waitress  jobsinqatar  qatarjobs  doha  dohajobs  dohajobseekers  jobsindoha  jobs  Waitressjobsinqatar  waitressjobsinqatar  waitressjobsindoha  hotel  qatar2022  qatarjobs,qatar2022,1.0,0.0,0
2022-09-13T13:18:05.000Z,2166368712.0,0.9552,195.0,219.0,Herve Renard HR  SaudiNT Good luck and you are welcome back our coach    Good luck and success to our national team  in the Qatar Cup 2022                Qatar2022   SaudiArabia,qatar2022,1.0,0.0,0
2022-09-13T13:15:27.000Z,1.45799986911373E+18,0.0,1250.0,1552.0,The champion would be England ,qatar2022,1.0,0.0,1
2022-09-13T13:15:20.000Z,26489598.0,0.1531,4577.0,2523.0,Germany s  WorldCup2022 exploits are set to be covered in an Amazon Original documentary series   Qatar2022,qatar2022,1.0,0.0,10
2022-09-13T13:04:02.000Z,1.21223498900732E+18,0.0,1257.0,1234.0,The champion would be Brazil,qatar2022,1.0,0.0,34
2022-09-13T13:03:08.000Z,1.52902761484908E+18,0.7999,2326.0,1873.0,It s time you start making lots of profit from trades without loses  Learn how to trade Binance futures and get free signals from this telegram channel    Binance  pakistan  statehouse  SaudiArabia  SaudiNationalDay  Kuwait  kuehnert  Qatar2022  BNB  btc,qatar2022,1.0,0.0,8
2022-09-13T13:01:13.000Z,1.41478685273788E+18,0.3447,39.0,189.0,BTCTN What do you think the next trend will be  I think it will be football because WorldCup is coming  Join  GoatSquadNFT if you don t want to miss this trend   NFTs  football  Qatar2022  OG  Whitelist,qatar2022,1.0,0.0,34
2022-09-13T12:58:40.000Z,605501349.0,0.7691,1244.0,1584.0,Hyundai Santro has been discontinued  Hyundai has said that  it s impossible to provide Six Airbags  according to New Norms  in a Budget Hatchback  This Law may hamper the sales of other Hatchbacks like Kwid  amp  Tiago as well    Qatar2022  abap   SAPFiori 3   sapui5  BiggBoss16,qatar2022,1.0,0.0,0
2022-09-13T12:58:20.000Z,1.46389198021208E+18,0.7691,50.0,176.0,The champion would be Brazil,qatar2022,1.0,0.0,13
2022-09-13T12:58:20.000Z,201631665.0,0.3818,2822.0,5003.0,Hyundia santro once a best seller tall boy hatchback    Used to sell much better than the update when hyundia discontinued it    Hyundia killed the santro which itself was a brand  Alcaraz  USOpen  Qatar2022  abap  fiori  SAPFiori 3   sapui5  BiggBoss16,qatar2022,1.0,0.0,4
2022-09-13T12:56:48.000Z,201631665.0,0.5983,1593.0,1191.0,The champion  would be France,qatar2022,1.0,0.0,0
2022-09-13T12:51:25.000Z,1.49138908119611E+18,0.4682,501.0,783.0,Did you miss playing with us      Here are silhouettes of a legendary football player   do you know who this is    Share your guesses in the comment section    qatar2022eventscom  qatar2022  football  fifa  fifa2022,qatar2022,1.0,0.0,25
2022-09-13T12:48:06.000Z,956255066.0,0.3612,5848.0,5065.0,Belter of a flag repping  StAthanFC from  FootballFlags all ready for Qatar  Cymru  redwallqatar  WorldCup2022  Qatar2022  Wales  Cymru,qatar2022,1.0,0.0,0
2022-09-13T12:47:55.000Z,1.56719663139666E+18,0.6908,5848.0,5065.0,The  champion would be Germany,qatar2022,1.0,0.0,0
2022-09-13T12:47:11.000Z,1.13929284682827E+18,-0.5423,4600.0,308.0,New short series on the channel   I m managing England at the  Qatar2022 World Cup  and am using  DodgeeGamer s Real World Cup Mod   How badly can I screw things up,qatar2022,1.0,0.0,0
2022-09-13T12:35:19.000Z,1.47032886164878E+18,0.3506,271.0,441.0,danish yazdan That s a courageous step to support the  Palestine  issue as well as muslim brotherhood  However I m also concerned for  Rohingya  amp   Uyghur Muslims who are facing similar pain but least is there to raise voice for them    Qatar2022   QatarNews,qatar2022,1.0,0.0,4
2022-09-13T12:34:39.000Z,16617077.0,0.4215,1697.0,1710.0,Another move to a winter  WorldCup if this were ever approved   Saudi Arabia reportedly leading joint bid for 2030 World Cup     via  FOS  WorldCup2022  Qatar2022,qatar2022,1.0,0.0,0
2022-09-13T12:25:39.000Z,1.12534192206588E+18,0.8714,341.0,305.0,The  champion would be Germany,qatar2022,1.0,0.0,13
2022-09-13T12:24:45.000Z,329183953.0,0.8714,5654.0,6182.0,Pick one iconic world cup NO  10 from each row      So much talent to pick from       qatar2022  worldcup  worldclass,qatar2022,1.0,0.0,34
2022-09-13T12:23:53.000Z,3188336541.0,-0.6801,1.0,95.0,England seem to have gone for a full blown  five quid market stall knock off  vibe for their new away shirt  Unbelievably bad   England  nike  football  Qatar2022,qatar2022,1.0,0.0,2
2022-09-13T12:22:30.000Z,42910151.0,-0.5267,8334.0,600.0,England s World Cup route may be affected if Ecuador are disqualified     Qatar2022,qatar2022,1.0,0.0,0
2022-09-13T12:16:22.000Z,1.54243962173232E+18,0.8126,3930.0,1956.0,The  champion would be France,qatar2022,1.0,0.0,25
2022-09-13T12:11:42.000Z,1.36526907259894E+18,0.873,10574.0,52.0,Qatar Stars Leag  Qatar SC Beat Al Rayyan 2 45 Over 2 5 T goals 1 87 BTTS 1 71  FREE R25 Signing Up On Hollywoodbets     soccer  UCL  MuFC  goals  UEFA  football  sport  UEL  win  LFC  StarsLeague  SportsGambling  fitness  AlRayyanSC  QatarSC  Qatar2022,qatar2022,1.0,0.0,1
2022-09-13T12:11:16.000Z,1.50696287121701E+18,0.7906,1224.0,395.0,The  champion would be France,qatar2022,1.0,0.0,0
2022-09-13T12:09:30.000Z,1.36526907259894E+18,0.873,5654.0,6182.0,Qatar Stars Leag  Al Shamal Beat Al Ahli Doha 2 20 Over 2 5 T goals 1 57 BTTS 1 49  FREE R25 Signing Up On Hollywoodbets     soccer  UCL  MuFC  goals  UEFA  football  sport  UEL  win  LFC  StarsLeague  SportsGambling  fitness  AlShamal  AlAhliDoha  Qatar2022,qatar2022,1.0,0.0,13
2022-09-13T12:09:27.000Z,2354824580.0,-0.5962,1166.0,4831.0,qatarairways Fly with  qatarairways Reach your  destination  baggageless    airlines  aviation  travel  tourism  Qatar2022  CustomerService 3 Weeks of delayed baggage  No response   DUB2738450  qrsupport,qatar2022,1.0,0.0,4
2022-09-13T12:06:59.000Z,1.36526907259894E+18,0.873,369.0,205.0,Stars Leag  Al Arabi Doha Beat Umm Salal 1 65 Over 2 5 T goals 1 75 BTTS 1 75  FREE R25 Signing Up On Hollywoodbets     soccer  UCL  MuFC  goals  UEFA  football  sport  UEL  win  LFC  StarsLeague  SportsGambling  fitness  UmmSalal  AlArabiDoha  Qatar2022,qatar2022,1.0,0.0,34
2022-09-13T12:04:15.000Z,1.21223498900732E+18,-0.3818,219.0,602.0,The  champion would be  Brazil,qatar2022,1.0,0.0,34
2022-09-13T12:03:41.000Z,2986480875.0,-0.4588,590.0,977.0,qatarairways Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T12:01:49.000Z,1.36526907259894E+18,0.873,725.0,2456.0,Qatar Stars Leag  Al Markhiya Beat Al Gharafa 3 50 Over 2 5 T goal 1 65 BTTS 1 62  FREE R25 Signing Up On Hollywoodbets     soccer  UCL  MuFC  goals  UEFA  football  sport  UEL  win  LFC  StarsLeague  SportsGambling  fitness  AlMarkhiya  AlGharafa  Qatar2022,qatar2022,1.0,0.0,5
2022-09-13T12:00:30.000Z,2469020726.0,0.9106,559.0,220.0,Last weekend  a few more lucky winners walked away with exciting prizes from the weekly  BeleiveAndWinUG draw   But you don t have to wait till this weekend to be a winner    Scan this QR code and take part in the instant draw    RealMagic  Qatar2022,qatar2022,1.0,0.0,13
2022-09-13T12:00:01.000Z,633705263.0,0.0,1134.0,649.0, The  champion would be England,qatar2022,1.0,0.0,4
2022-09-13T11:58:44.000Z,1.56339815168357E+18,0.765,8417.0,349.0,Beautiful project I support this project  GyanvapiCase  PAKvsSL  Qatar2022,qatar2022,1.0,0.0,4
2022-09-13T11:58:27.000Z,32401025.0,-0.079,1596040.0,105.0,Quite interesting  this  the IOC singularly failing to monetise the loadsamoney Middle East       sportsbiz  Olympic  qatar2022  media  Gulf  Prof Chadwick  paris2024,qatar2022,1.0,0.0,1
2022-09-13T11:57:58.000Z,1.36526907259894E+18,0.873,13911.0,10321.0,The  champion would be France,qatar2022,1.0,0.0,4
2022-09-13T11:56:52.000Z,460284507.0,0.0,9911.0,3119.0,Division happens when you pick and choose when to stand for our rights  not when its convenient  qatar2022,qatar2022,1.0,0.0,0
2022-09-13T11:55:27.000Z,1.51204395136829E+18,-0.4767,13317.0,272.0,QNT has obliterated the  50 resistance with absolutely minimal volume   120 incoming        BTC  XRP  inflation   ETH  UNI  ADA  Qatar2022   DOT  ALGO  WWDC22   HBAR,qatar2022,1.0,0.0,0
2022-09-13T11:55:18.000Z,2986480875.0,-0.6369,5848.0,5065.0,The  champion would be France,qatar2022,1.0,0.0,0
2022-09-13T11:55:02.000Z,2986480875.0,-0.6369,5848.0,5065.0,FoshansFinest Mr Akbar Al Baker redeem yourself and your awful airline staff  23 days  2 items missing  Nothing happening  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:54:29.000Z,2986480875.0,-0.6369,5848.0,5065.0,The  champion would be France,qatar2022,1.0,0.0,0
2022-09-13T11:53:41.000Z,88541894.0,0.3612,13911.0,10321.0,The  champion would be France,qatar2022,1.0,0.0,1
2022-09-13T11:53:31.000Z,1.52391979917629E+18,0.6793,215.0,759.0,BOOK NOW    During the most important event that the world will witness  rent housing units in the most luxurious towers in Qatar and enjoy housing and accommodation that serves our visitors from all over the world   FIFAWorldCup  Qatar2022     2022             2022,qatar2022,1.0,0.0,2
2022-09-13T11:52:32.000Z,2986480875.0,-0.6369,13911.0,10321.0,MaryBKirby Mr Akbar Al Baker redeem yourself and your awful airline staff  23 days  2 items missing  Nothing happening  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,1
2022-09-13T11:52:01.000Z,2986480875.0,-0.6369,23934.0,1292.0,MariaRamosUK  qatarairways  JRBauza  gtourismforum Mr Akbar Al Baker redeem yourself and your awful airline staff  23 days  2 items missing  Nothing happening  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:51:28.000Z,2986480875.0,-0.6369,421.0,916.0,The  champion would be France,qatar2022,1.0,0.0,5
2022-09-13T11:51:05.000Z,2986480875.0,-0.6369,386.0,500.0,The  champion would be Germany,qatar2022,1.0,0.0,36
2022-09-13T11:50:58.000Z,1.35523457966212E+18,0.9325,2970.0,5002.0,Just the Amazing landscape of  Wales ,qatar2022,1.0,0.0,34
2022-09-13T11:50:56.000Z,2986480875.0,-0.6369,2970.0,5002.0,qatarairways  FIFAWorldCup Mr Akbar Al Baker redeem yourself and your awful airline staff  23 days  2 items missing  Nothing happening  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,1
2022-09-13T11:50:42.000Z,2986480875.0,-0.6369,13317.0,272.0,qatarairways  FIFAWorldCup Mr Akbar Al Baker redeem yourself and your awful airline staff  23 days  2 items missing  Nothing happening  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:49:35.000Z,376920145.0,0.0,2970.0,5002.0,Go  TeachersFed  amp   Craig Foster    PayUpFIFA campaign page  including petition for  FIFAcom s Qatar based boss Gianni Infantino       Qatar2022,qatar2022,1.0,0.0,1
2022-09-13T11:42:34.000Z,211827253.0,-0.7717,65.0,1376.0, The feeling is incredible      ,qatar2022,1.0,0.0,12
2022-09-13T11:42:24.000Z,1.23241452056543E+18,0.3804,3560.0,3112.0,Qatar 2022  FIFA Highlights Most Prominent Players of the National Team of Costa Rica    FIFAWorldCup  Qatar2022  World Cup 2022,qatar2022,1.0,0.0,34
2022-09-13T11:37:35.000Z,2986480875.0,-0.4588,256.0,847.0,The  champion would be France,qatar2022,1.0,0.0,0
2022-09-13T11:37:22.000Z,2986480875.0,-0.4588,13317.0,272.0,HukoomiQatar Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:37:12.000Z,2986480875.0,-0.4588,58.0,53.0,The  champion would be France,qatar2022,1.0,0.0,523
2022-09-13T11:37:05.000Z,2986480875.0,-0.4588,5848.0,5065.0,MOI QatarEn Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:36:56.000Z,2986480875.0,-0.4588,5848.0,5065.0,The  champion would be France,qatar2022,1.0,0.0,1
2022-09-13T11:36:47.000Z,2986480875.0,-0.4588,5848.0,5065.0,qatarliving Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:36:38.000Z,2986480875.0,-0.4588,5848.0,5065.0,MoF Qatar Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,1
2022-09-13T11:36:29.000Z,2986480875.0,-0.4588,435.0,613.0,The  champion would be England,qatar2022,1.0,0.0,1
2022-09-13T11:36:19.000Z,2986480875.0,-0.4588,13317.0,272.0,MofaQatar EN Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:36:12.000Z,2986480875.0,-0.4588,391.0,442.0,The  champion would be France,qatar2022,1.0,0.0,523
2022-09-13T11:36:04.000Z,2986480875.0,-0.4588,13317.0,272.0,ILQLive Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,1
2022-09-13T11:35:54.000Z,2986480875.0,-0.4588,41.0,147.0,USEmbassyDoha Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,2
2022-09-13T11:35:45.000Z,2986480875.0,-0.4588,63.0,296.0,The  champion would be Croatia.,qatar2022,1.0,0.0,523
2022-09-13T11:35:35.000Z,1.25119640848656E+18,0.5859,110.0,830.0,Behold the Beauty of eight intricately designed stadiums where  FIFAWorldCupQatar2022 matches will be held   iloveqatar  FranceauQatar  zaid alhamdan5   Qatar2022   qatartourism  FIFA22   Qatar,qatar2022,1.0,0.0,5
2022-09-13T11:35:34.000Z,2986480875.0,-0.4588,74.0,74.0,QIBGroup Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,34
2022-09-13T11:35:25.000Z,2986480875.0,-0.4588,1263.0,1402.0,The  champion would be  Brazil,qatar2022,1.0,0.0,523
2022-09-13T11:35:16.000Z,2986480875.0,-0.4588,10360.0,312.0,The  champion would be Argentina,qatar2022,1.0,0.0,2
2022-09-13T11:35:06.000Z,2986480875.0,-0.4588,119.0,392.0,HIAQatar Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:34:57.000Z,2986480875.0,-0.4588,946.0,646.0,The  champion would be England,qatar2022,1.0,0.0,1
2022-09-13T11:34:47.000Z,2986480875.0,-0.4588,62.0,400.0,The  champion would be  Brazil,qatar2022,1.0,0.0,36
2022-09-13T11:34:32.000Z,2986480875.0,-0.4588,397.0,827.0,The  champion would be Germany,qatar2022,1.0,0.0,1
2022-09-13T11:33:55.000Z,2986480875.0,-0.4588,1582.0,2728.0,The  champion would be  Brazil,qatar2022,1.0,0.0,0
2022-09-13T11:32:13.000Z,1.56339815168357E+18,0.8442,13317.0,272.0,Beautiful    project I love it  statehouse  loft  Qatar2022  Ahmadul82596161,qatar2022,1.0,0.0,0
2022-09-13T11:31:15.000Z,2986480875.0,-0.4588,978.0,1040.0,qrsupport  masifali03 Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,2
2022-09-13T11:30:59.000Z,2986480875.0,-0.4588,51353.0,4055.0,almacardi  ClaudiaTapardel  qatarairways  Europarl EN  e Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,2
2022-09-13T11:29:11.000Z,2986480875.0,-0.4588,313.0,256.0,UrugwiroVillage  qatarairways Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:26:17.000Z,1.53701347288982E+18,0.802,5848.0,5065.0,The  champion would be Portugal.,qatar2022,1.0,0.0,0
2022-09-13T11:21:42.000Z,2986480875.0,-0.4588,5848.0,5065.0,qrsupport Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:21:35.000Z,2986480875.0,-0.4588,712.0,1647.0,The  champion would be  Brazil,qatar2022,1.0,0.0,0
2022-09-13T11:21:28.000Z,2986480875.0,-0.4588,418.0,1082.0,qatarairwaysar  qrsupport Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:21:17.000Z,2986480875.0,-0.4588,2548.0,316.0,The  champion would be Portugal.,qatar2022,1.0,0.0,0
2022-09-13T11:21:11.000Z,2986480875.0,-0.4588,161.0,0.0,The  champion would be Germany,qatar2022,1.0,0.0,0
2022-09-13T11:20:57.000Z,2986480875.0,-0.4588,373.0,2098.0,qatarairways Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,1
2022-09-13T11:20:49.000Z,2986480875.0,-0.4588,55.0,23.0,The  champion would be Germany,qatar2022,1.0,0.0,1
2022-09-13T11:20:41.000Z,2986480875.0,-0.4588,710.0,227.0,qatarairways  FIFAWorldCup  roadto2022en Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,0
2022-09-13T11:19:21.000Z,1.18672933842471E+18,0.4019,672.0,936.0,Make a smart travel choice today by choosing ,qatar2022,1.0,0.0,0
2022-09-13T11:19:16.000Z,2986480875.0,-0.4588,1915.0,165.0,Mr Akbar Al Baker redeem yourself and your awful airline staff  Return my bags asap  AkbarAlBakera  qrsupport  qatarairways  worldcup22live  FIFAWorldCup  DoNotUseQatarAirways  Qatar2022  QatarNews  AkbarAlBaker,qatar2022,1.0,0.0,1
2022-09-13T11:16:31.000Z,515629997.0,0.6166,1082.0,1341.0,VisitQatar   With only 70 days to go for  FIFAWorldCup  we can t wait to see you in  Qatar    Here are 11 places you can visit for   when you visit       VisitQatar  Doha  FIFAWorldCup   RoadTo2022  Qatar2022  SeeY    see more,qatar2022,1.0,0.0,2
2022-09-13T11:15:51.000Z,2345738054.0,0.6892,1135.0,611.0,A Milestone  Great news for Gulf Countries   Saudi  UAE  Qatar2022  Iran   AlexInAir,qatar2022,1.0,0.0,0
2022-09-13T11:13:06.000Z,1.43060642872992E+18,-0.5859,338.0,379.0,The  champion would be Argentina,qatar2022,1.0,0.0,0
2022-09-13T11:09:25.000Z,2354824580.0,-0.5962,54.0,105.0,Fly with  qatarairways Reach your  destination  baggageless    airlines  aviation  travel  tourism  Qatar2022  CustomerService 3 Weeks of delayed baggage  No response   DUB2738450  qrsupport,qatar2022,1.0,0.0,187
2022-09-13T11:04:48.000Z,1.21223498900732E+18,0.0,2402.0,1934.0,The  champion would be Portugal.,qatar2022,1.0,0.0,0
2022-09-13T10:59:41.000Z,7.0427554264882E+17,0.6124,28684.0,1488.0,The  champion would be Croatia.,qatar2022,1.0,0.0,0
2022-09-13T10:58:57.000Z,3007449170.0,0.807,237.0,294.0,An unforgettable night when more than 77k spectators were in Lusail Staduim to enjoy the beauty of the biggest and most spectacular staduim in Asia and the Middle East   Qatar2022  WorldCup2022  FIFAWorldCup  FIFAWorldCupQatar2022,qatar2022,1.0,0.0,8
2022-09-13T10:52:11.000Z,1.3171536030025E+18,0.0,161.0,0.0,The road to  Qatar2022 will soon reach its destination  Goals will be scored  winners will be crowned  and amends must be made   FIFACom must compensate the workers and their families who suffered to make  WorldCup2022 happen   PayUpFIFA,qatar2022,1.0,0.0,0
2022-09-13T10:51:32.000Z,3089668846.0,0.4939,360.0,4920.0,The  champion would be France,qatar2022,1.0,0.0,0
2022-09-13T10:47:17.000Z,252611282.0,0.4939,1727.0,1791.0,The  champion would be Germany,qatar2022,1.0,0.0,12
2022-09-13T10:46:00.000Z,1.56313278813965E+18,0.0,462.0,793.0,Robert Page  Wales manager signs new contract before 2022 World Cup in Qatar     Qatar2022,qatar2022,1.0,0.0,0
2022-09-13T10:44:33.000Z,1.08190835033662E+18,0.0,4456.0,4805.0,Who are you rooting for at the 2022 World Cup    WorldCup2022  worldcup  Qatar2022,qatar2022,1.0,0.0,1
2022-09-13T10:43:42.000Z,1.44769788903212E+18,0.3612,2548.0,316.0,Qatar is secretly disposing of it s surviving Slaves   They want them out of the country before the worlds cameras arrive for  Qatar2022    BoycottQatar2022  WorldCup2022  HumanRights,qatar2022,1.0,0.0,0
2022-09-13T10:43:00.000Z,701725963.0,0.4019,693.0,57.0,The  champion would be Netherland,qatar2022,1.0,0.0,0
2022-09-13T10:42:00.000Z,701725963.0,0.4019,852.0,1691.0,A Qatari scientist is maintaining the gulf s ecosystem with the help of this shark  ad  Qatar2022,qatar2022,1.0,0.0,0
2022-09-13T10:42:00.000Z,701725963.0,0.4019,2216.0,297.0,The  champion would be Croatia.,qatar2022,1.0,0.0,0
2022-09-13T10:41:47.000Z,701725963.0,0.2263,75.0,285.0,This Qatari museum curator is using technology to stimulate the senses and evoke memories of the past  ad  Qatar2022,qatar2022,1.0,0.0,0
2022-09-13T10:41:00.000Z,701725963.0,0.4019,47.0,262.0,A Qatari scientist is maintaining the gulf s ecosystem with the help of this shark  ad  Qatar2022,qatar2022,1.0,0.0,0
